"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
903,"HH",-0.837756306119215,NA,0.0234781545135959,NA,0,0,NA,NA,0.286383112865174,NA,1
903,"HH-ANT",-1.08937639335453,-0.417165942415398,0.02792942648904,0.0256195680728031,0,0,0,0,0.341615337759695,NA,1
903,"ETI",0.102920746610708,NA,0.0320668362474301,NA,100,0,NA,NA,0.128440910205885,NA,1
903,"ETI-ANT",0.0967972640698495,-0.00562947107656945,0.0417646825168702,0.0250912750510554,100,0,100,100,0.128093875614115,NA,1
903,"TEH",0.101148003475387,NA,0.352432247612248,NA,100,100,NA,NA,0.128251083542313,0.992701391639733,0
903,"TEH-ANT",0.0939945566374798,-0.00657478653166215,0.353127249053967,0.025080466330083,100,100,100,100,0.127814265307121,0.99180375714517,1
904,"HH",-0.848773512293417,NA,0.023295117037189,NA,0,0,NA,NA,0.304586581424523,NA,1
904,"HH-ANT",-1.09368524343865,-0.406922760443033,0.027708880174375,0.0254061962064316,0,0,0,0,0.355344188885971,NA,1
904,"ETI",0.0579724101837902,NA,0.032927397534048,NA,100,100,NA,NA,0.168749639807045,NA,1
904,"ETI-ANT",0.0505404944209291,-0.00654200821353534,0.0438228456840243,0.0255669670508038,100,100,100,100,0.168516821120935,NA,1
904,"TEH",0.0561832563560543,NA,0.34483592001407,NA,100,100,NA,NA,0.168628924840865,0.97089386239068,1
904,"TEH-ANT",0.0476115275839166,-0.00754754279977353,0.345478903088521,0.0255575640317101,100,100,100,100,0.168339463605616,0.96928739073822,1
905,"HH",-0.863307169085727,NA,0.0233936249673954,NA,0,0,NA,NA,0.357668871960251,NA,1
905,"HH-ANT",-1.10861759524433,-0.406864845383394,0.0278274174859221,0.0254858858236132,0,0,0,0,0.414557737933694,NA,1
905,"ETI",0.0414485798099606,NA,0.0324520792634873,NA,0,100,NA,NA,0.140561042523596,NA,1
905,"ETI-ANT",0.039336713453747,-0.00184104149880826,0.0426395268282736,0.0253243668797143,100,100,100,100,0.140961780125954,NA,1
905,"TEH",0.0397357617773353,NA,0.345104875588632,NA,100,100,NA,NA,0.140719816663348,0.971783974238847,1
905,"TEH-ANT",0.0365543042532928,-0.00279772084652544,0.345997146554399,0.0253212553078145,100,100,100,100,0.141214622143968,0.971177231573497,1
906,"HH",-0.832932066017428,NA,0.0235423927130284,NA,0,0,NA,NA,0.34633662298837,NA,1
906,"HH-ANT",-1.08618529120386,-0.42099629160795,0.0279952142612833,0.0256473364088682,0,0,0,0,0.398901401796205,NA,1
906,"ETI",0.14760127422525,NA,0.0331222682017393,NA,100,0,NA,NA,0.170103716757421,NA,1
906,"ETI-ANT",0.164671872417727,0.0150424243072991,0.0441232356705851,0.0257257564754785,100,0,100,100,0.170784609324924,NA,1
906,"TEH",0.145752779275341,NA,0.356612695698979,NA,100,100,NA,NA,0.17006729774289,1.00429929183291,1
906,"TEH-ANT",0.161649130792071,0.0140141211874035,0.358905798018378,0.0257176322225079,100,100,100,100,0.170695711850952,1.00745440009985,1
907,"HH",-0.850071809209152,NA,0.0235151170712322,NA,0,0,NA,NA,0.343135389760154,NA,1
907,"HH-ANT",-1.09411473085684,-0.405061923241465,0.0279733044625914,0.0256278975428076,0,0,0,0,0.397211965129706,NA,1
907,"ETI",0.113552347807895,NA,0.0324305713373771,NA,100,0,NA,NA,0.139983986749556,NA,1
907,"ETI-ANT",0.146302518859819,0.030040552881096,0.0425860198114367,0.0253074713804725,100,0,100,100,0.140197450339578,NA,1
907,"TEH",0.111835816708105,NA,0.354758371077432,NA,100,100,NA,NA,0.140007326820488,0.99921238530652,1
907,"TEH-ANT",0.143566283951473,0.0291151643776836,0.357881691045677,0.0253009131347519,100,100,100,100,0.140177924858928,1.00506356350066,1
908,"HH",-0.840095693808162,NA,0.0234747819060363,NA,0,0,NA,NA,0.339327166956262,NA,1
908,"HH-ANT",-1.09195611664457,-0.419496562380347,0.027911733508744,0.0255761630041381,0,0,0,0,0.386598229257815,NA,1
908,"ETI",0.113284185883407,NA,0.0331443237534277,NA,100,0,NA,NA,0.174460797659827,NA,1
908,"ETI-ANT",0.115577851664782,0.00198465943499233,0.044213147618021,0.0257265755810036,100,0,100,100,0.174786859525877,NA,1
908,"TEH",0.111452786488256,NA,0.352788808496132,NA,100,100,NA,NA,0.17438872237402,0.993430709507928,1
908,"TEH-ANT",0.112563381051114,0.000952435649642142,0.354087560862798,0.0257177008203548,100,100,100,100,0.174640554262834,0.993690216320632,1
909,"HH",-0.837528587976792,NA,0.0233967327871225,NA,0,0,NA,NA,0.312402085191929,NA,1
909,"HH-ANT",-1.08366065517316,-0.40795612197761,0.0278337036016667,0.0255138294764694,0,0,0,0,0.368333093422267,NA,1
909,"ETI",0.0940662278691843,NA,0.0319726366971298,NA,100,0,NA,NA,0.12958955776603,NA,1
909,"ETI-ANT",0.107228490024323,0.0122153453557514,0.0417575893479235,0.0250201582666528,100,0,100,100,0.130174178926562,NA,1
909,"TEH",0.0924730466471652,NA,0.353065288281945,NA,100,100,NA,NA,0.129518493065447,0.994522503394481,1
909,"TEH-ANT",0.1046996836298,0.011354922554464,0.354868665562862,0.0250124298660034,100,100,100,100,0.130064636340943,0.9967618223311,1
910,"HH",-0.861274855692382,NA,0.0234897543919572,NA,0,0,NA,NA,0.341555309584694,NA,1
910,"HH-ANT",-1.13132000510655,-0.448393285547353,0.0279189664098273,0.0255762974576465,0,0,0,0,0.400432195152045,NA,1
