"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","alpha_sd","convergence"
1137,"HH-ANT",0.0775085556814568,0.0288968432640129,0.0238686258007882,0.0223067538173358,100,0,100,0.131437908954816,1
1138,"HH",0.0473164292567281,NA,0.0204291809733462,NA,100,0,NA,0.144625018835341,1
1138,"HH-ANT",0.0570293462157629,0.0167589091731378,0.0242090437824714,0.0225507764213441,100,0,100,0.143959613191087,1
1139,"HH",0.0746758413364168,NA,0.0201904487724732,NA,100,0,NA,0.12486592299316,1
1139,"HH-ANT",0.0568151878953427,-0.0313397600193318,0.0238698881723636,0.0223664010164995,100,0,100,0.124514974732531,1
1140,"HH",0.0502937967121633,NA,0.0203851560979703,NA,100,0,NA,0.151549619927055,1
1140,"HH-ANT",0.0556013227392899,0.00915794882395879,0.024182321044942,0.0224800656981983,100,0,100,0.151787782161065,1
1141,"HH",0.0772731549127186,NA,0.0203959031971592,NA,100,0,NA,0.160928454372635,1
1141,"HH-ANT",0.0564018669672018,-0.0359077403547207,0.0242080890237212,0.0224630855500869,100,0,100,0.160318415937097,1
1142,"HH",0.028047541605699,NA,0.020166301891363,NA,100,100,NA,0.131811086782653,1
1142,"HH-ANT",0.029076240727825,0.00179097589339513,0.0238710258663514,0.0223064536940205,100,100,100,0.131778792385296,1
1143,"HH",-0.00623578398737478,NA,0.020227161798419,NA,0,100,NA,0.138761798146585,1
1143,"HH-ANT",-0.00558158880813172,0.00113608967547191,0.0239638947783503,0.0223462443521048,0,100,100,0.138812251393632,1
1144,"HH",0.0567875120983142,NA,0.020322354393365,NA,100,0,NA,0.140545190545818,1
1144,"HH-ANT",0.0531271185899146,-0.00635512380135627,0.0240805592520261,0.0224471619782221,100,0,100,0.140675620084772,1
1145,"HH",0.0656593849020559,NA,0.0200173799888242,NA,100,0,NA,0.118667674423115,1
1145,"HH-ANT",0.0562156772743432,-0.0166201898715084,0.0236452230136046,0.0222043422293511,100,0,100,0.118348222500312,1
