"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
1798,"HH-ANT",0.0658544322772844,0.0302361001737053,0.0241183465450216,0.0224950614712351,100,0,100,100,0.138998351726218,NA,1
1798,"ETI",0.0421827358620103,NA,0.0325865085657526,NA,100,100,NA,NA,0.140169764713237,NA,1
1798,"ETI-ANT",0.0787445844120352,0.0334886048627487,0.0426958385572019,0.0254122386917272,100,100,100,100,0.139040161681686,NA,1
1798,"TEH",0.0484560834987295,NA,0.0203629162876395,NA,100,0,NA,NA,0.139483036322286,3.01016405210937e-08,1
1798,"TEH-ANT",0.065854362300556,0.0302360651853371,0.0241183618426637,0.0224950653830317,100,0,100,100,0.138999959998006,0,1
1799,"HH",0.0941865483232724,NA,0.0203378770899026,NA,100,0,NA,NA,0.12714228571447,NA,1
1799,"HH-ANT",0.120332831699911,0.0458520689017738,0.0240523052805978,0.0225226994644223,100,0,100,0,0.127099247315683,NA,1
1799,"ETI",0.0540047234531697,NA,0.0323420248282622,NA,100,100,NA,NA,0.12914698829838,NA,1
1799,"ETI-ANT",0.0935285524829765,0.0369802410263572,0.0420616953007143,0.025297876352373,100,0,100,100,0.128154394971637,NA,1
1799,"TEH",0.0941864948043979,NA,0.0203379045501944,NA,100,0,NA,NA,0.127146066093027,0,1
1799,"TEH-ANT",0.120332832158448,0.0458520691310355,0.0240523060840512,0.0225226996704731,100,0,100,0,0.127099313700856,0,1
1800,"HH",0.103955164775313,NA,0.0202348403968608,NA,100,0,NA,NA,0.121567421004263,NA,1
1800,"HH-ANT",0.127966524823884,0.0422758206634967,0.0239097745712476,0.0224354174524124,0,0,100,100,0.121392305931855,NA,1
1800,"ETI",0.087295260232909,NA,0.0320368442855094,NA,100,0,NA,NA,0.122908067056672,NA,1
1800,"ETI-ANT",0.127080677992964,0.0377652741732974,0.0415543685417634,0.0251249890768338,100,0,100,100,0.122866895126004,NA,1
1800,"TEH",0.0933712829436477,NA,0.024698825964015,NA,100,0,NA,NA,0.122137714663966,0.0224731921076178,1
