"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
1559,"TEH-ANT",0.0623887627567673,0.042410496062017,0.0250685693866659,0.0224937608602272,100,0,100,100,0.135314665002776,0.00865813190271915,0
1560,"HH",0.0382912566584158,NA,0.0203472343377968,NA,100,100,NA,NA,0.142155633396328,NA,1
1560,"HH-ANT",0.0648112926705915,0.0459629445976324,0.0241006227093104,0.0224646088471143,100,0,100,0,0.140985043394608,NA,1
1560,"ETI",0.00618422697302987,NA,0.0326295236225428,NA,0,100,NA,NA,0.143673903283071,NA,1
1560,"ETI-ANT",0.0571658524749388,0.0462497784074927,0.0427580884025415,0.0254031848341083,100,100,100,100,0.141021041771011,NA,1
1560,"TEH",0.0382912412213423,NA,0.0203472357295612,NA,100,100,NA,NA,0.142155894985712,0,1
1560,"TEH-ANT",0.0648112586307907,0.0459629275777325,0.0241006275407986,0.0224646100817205,100,0,100,0,0.140985573064623,0,1
1561,"HH",0.0631848641688456,NA,0.0201855564536924,NA,100,0,NA,NA,0.129343605145657,NA,1
1561,"HH-ANT",0.0924244804554565,0.0511539374041962,0.0238802480369128,0.0223371565614034,100,0,100,0,0.129061542941013,NA,1
1561,"ETI",0.05578015840034,NA,0.0321083573658782,NA,100,100,NA,NA,0.129473037192472,NA,1
1561,"ETI-ANT",0.118905148434032,0.0590081439147316,0.0418289540430451,0.025110152341825,100,0,100,0,0.128899027895638,NA,1
1561,"TEH",0.0631674911817664,NA,0.0201992823380357,NA,100,0,NA,NA,0.12944611856037,0.00100142574923127,0
1561,"TEH-ANT",0.0924245045914235,0.0511539494721795,0.0238802065414941,0.022337145925686,100,0,100,0,0.129057895095974,0,1
1562,"HH",0.0605958301697464,NA,0.0202901881549437,NA,100,0,NA,NA,0.148498772846104,NA,1
1562,"HH-ANT",0.0688873969770037,0.0143461207002077,0.0240616029598847,0.0223820750851016,100,0,100,100,0.148410882923237,NA,1
1562,"ETI",0.0524193806522488,NA,0.0326243868412389,NA,100,100,NA,NA,0.148994541973225,NA,1
1562,"ETI-ANT",0.0633043573623481,0.00983640611332629,0.0430345192523935,0.0254063498863939,100,100,100,100,0.14882704952774,NA,1
1562,"TEH",0.0596317298685622,NA,0.0207529318901567,NA,100,0,NA,NA,0.14850980813223,0.00603611565628597,0
1562,"TEH-ANT",0.0686885332243682,0.0142545369491338,0.0241662629239814,0.0223954808011461,100,0,100,100,0.148418391790045,0.00253326132262147,1
1563,"HH",0.0578898939997134,NA,0.0202226017834895,NA,100,0,NA,NA,0.158484131993856,NA,1
1563,"HH-ANT",0.0829476877163479,0.0431107734037263,0.0240089661463135,0.0222769197484112,100,0,100,100,0.159309835921341,NA,1
1563,"ETI",0.0226805893635888,NA,0.0326456710764099,NA,100,100,NA,NA,0.158085236769418,NA,1
1563,"ETI-ANT",0.0648945149289081,0.0376436763718021,0.0433237145345265,0.0253952725217738,100,100,100,100,0.159204812953977,NA,1
