"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","alpha_sd","convergence"
1929,"HH",0.0509950538424169,NA,0.0199434998630244,NA,100,0,NA,0.1019971515018,1
1929,"HH-ANT",0.0487250401681759,-0.00407248376615303,0.0234791629411641,0.0222455087757276,100,0,100,0.101973157725938,1
1930,"HH",0.0716816463208838,NA,0.020023278377694,NA,100,0,NA,0.110522665522228,1
1930,"HH-ANT",0.0846632806259044,0.0230538145762671,0.0236133312227617,0.0222654089976295,100,0,100,0.110211612067817,1
1931,"HH",0.0616794410350411,NA,0.0200439194193141,NA,100,0,NA,0.114341525002453,1
1931,"HH-ANT",0.0795219396588043,0.0314788855827762,0.0236732180907903,0.0222663070157844,100,0,100,0.115166201980657,1
1932,"HH",0.0729210057276886,NA,0.0202673408778992,NA,100,0,NA,0.143255054718731,1
1932,"HH-ANT",0.0823967815395792,0.0164260360397099,0.0240247648071248,0.0223750062350225,100,0,100,0.143530662739782,1
1933,"HH",0.0705266255722509,NA,0.0203388011912522,NA,100,0,NA,0.157428302867004,1
1933,"HH-ANT",0.0665974063901567,-0.00674296608052189,0.0241373985180693,0.0224098717282658,100,0,100,0.157176447974334,1
1934,"HH",0.0242103270444755,NA,0.0201594726734089,NA,100,100,NA,0.126597557870705,1
1934,"HH-ANT",0.0154460989281949,-0.015194771033172,0.0238361026324343,0.0223213603137929,100,100,100,0.12583023510583,1
1935,"HH",0.0771947336114005,NA,0.0203489267667377,NA,100,0,NA,0.151084267785078,1
1935,"HH-ANT",0.0605629102792506,-0.0286209424434155,0.0241447141249935,0.0224417921806949,100,0,100,0.152181564360784,1
1936,"HH",0.0641239530578052,NA,0.0203082661969982,NA,100,0,NA,0.151339646862532,1
1936,"HH-ANT",0.0520172044690974,-0.0209232675501665,0.0240898642731522,0.0223934272194943,100,0,100,0.151337950339857,1
1937,"HH",0.0329131024144096,NA,0.0202078445755765,NA,100,100,NA,0.127990545018578,1
