"simulation","model","treatment_effect","anticipation_effect","naive_se_t","naive_se_a","naive_coverage_t","naive_power_t","naive_coverage_a","naive_power_a","alpha_sd","delta_sd","convergence"
1735,"HH",-0.855429109978947,NA,0.0233627869082052,NA,0,0,NA,NA,0.346578950938475,NA,1
1735,"HH-ANT",-1.09229753593098,-0.392600697715681,0.0277988231591277,0.0254646255836401,0,0,0,0,0.402346353124407,NA,1
1735,"ETI",0.111361293621848,NA,0.0320140078880545,NA,100,0,NA,NA,0.128431489739182,NA,1
1735,"ETI-ANT",0.164217592373137,0.0493837928880815,0.0416019668140717,0.0250225289652998,100,0,100,0,0.126719233023346,NA,1
1735,"TEH",0.109647439180005,NA,0.350375652775645,NA,100,100,NA,NA,0.128503461921757,0.986871701631501,1
1735,"TEH-ANT",0.16155010079294,0.048486345292484,0.354852871856137,0.0250173640966321,100,100,100,100,0.1267529414981,0.996765386064039,1
1736,"HH",-0.8767608284009,NA,0.0235499276976292,NA,0,0,NA,NA,0.332680794582224,NA,1
1736,"HH-ANT",-1.13017420841579,-0.420465303629922,0.0280081331584114,0.0256639082380097,0,0,0,0,0.389119299076132,NA,1
1736,"ETI",0.112142827842242,NA,0.0320223034266673,NA,100,0,NA,NA,0.123956710231606,NA,1
1736,"ETI-ANT",0.13170163149141,0.0184220707654376,0.0416378918554231,0.0251175163217158,100,0,100,100,0.124705288992736,NA,1
1736,"TEH",0.110406765291314,NA,0.357731129902655,NA,100,100,NA,NA,0.123917511512731,1.00776021301111,1
1736,"TEH-ANT",0.128993999779241,0.0175186432050005,0.359998395835255,0.0251102204134055,100,100,100,100,0.12461244378088,1.01140957054681,1
1737,"HH",-0.87816381309744,NA,0.0234194206285778,NA,0,0,NA,NA,0.347112315628566,NA,1
1737,"HH-ANT",-1.11154443123383,-0.386977453892328,0.0278688569597932,0.025529740153252,0,0,0,0,0.401175922901276,NA,1
1737,"ETI",0.0469106625985874,NA,0.0315743208452499,NA,0,100,NA,NA,0.115374097930994,NA,1
1737,"ETI-ANT",0.0830532875474251,0.0342662031708237,0.0405090095590046,0.0247775207787721,100,0,100,100,0.112908165910994,NA,1
1737,"TEH",0.0452935508281431,NA,0.349643723842505,NA,100,100,NA,NA,0.115523169642476,0.984905091403881,1
1737,"TEH-ANT",0.0805868525283712,0.0334341969209284,0.352804508443623,0.0247759682142162,100,100,100,100,0.113071086071453,0.991288366892062,1
1738,"HH",-0.882891987605636,NA,0.0234963119296855,NA,0,0,NA,NA,0.375149216938589,NA,1
